COOP,Name,Latitude,Longitude,Elevation,ObsDate,Time,MxTmp,MnTmp,AvTmp,Precip,Snwfl,Snwdp
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-04,18:00,40,21,30,0.00,0.0,69
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-05,18:00,40,31,36,0.10,0.0,67
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-06,18:00,37,31,34,0.10,0.0,66
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-07,18:00,54,29,42,0.00,0.0,65
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-08,18:00,55,29,42,0.00,0.0,64
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-09,18:00,54,29,42,0.00,0.0,64
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-10,18:00,47,33,40,0.00,0.0,63
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-11,18:00,38,31,34,0.40,1.5,64
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-12,18:00,40,28,34,0.40,2.0,65
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-13,18:00,35,25,30,0.40,7.5,66
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-14,18:00,38,17,28,0.00,0.0,66
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-15,18:00,38,25,32,0.50,5.0,67
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-16,18:00,36,30,33,1.57,19.0,85
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-17,18:00,37,26,32,0.93,8.0,90
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-18,18:00,35,25,30,0.48,4.0,92
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-19,18:00,42,22,32,0.00,0.0,85
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-20,18:00,39,23,31,0.10,0.0,83
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-21,18:00,38,26,32,0.10,2.0,84
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-22,18:00,46,28,37,1.10,10.0,91
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-23,18:00,52,31,42,0.55,0.0,80
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-24,18:00,53,35,44,0.00,0.0,78
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-25,18:00,42,26,34,0.84,10.0,79
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-26,18:00,46,24,35,0.00,0.0,76
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-27,18:00,44,29,36,0.10,0.0,76
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-28,18:00,41,30,36,0.10,0.0,73
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-29,18:00,43,24,34,0.00,0.0,72
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-30,18:00,38,23,30,0.30,0.0,72
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-03-31,18:00,40,24,32,0.40,4.0,76
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-01,18:00,44,16,30,0.40,77
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-02,18:00,46,21,34,0.00,0.0,74
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-03,18:00,44,30,37,0.10,0.0,73
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-04,18:00,46,,0.00,0.0,73
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-05,18:00,,0.00,0.0,73
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-06,18:00,36,0.20,0.0,73
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-07,18:00,40,29,34,0.10,2.0,75
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-08,18:00,46,28,37,0.12,0.0,75
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-09,18:00,43,28,36,0.00,0.0,74
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-10,18:00,46,25,36,0.00,0.0,73
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-11,18:00,45,30,38,0.90,8.0,81
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-12,18:00,34,28,31,0.67,9.0,90
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-13,18:00,34,27,30,1.80,18.0,108
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-14,18:00,41,28,34,1.79,16.0,116
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-15,18:00,53,29,41,0.00,0.0,106
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-16,18:00,51,31,41,0.00,0.0,98
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-17,18:00,48,33,40,0.25,0.0,90
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-18,18:00,57,30,44,0.00,0.0,88
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-19,18:00,61,37,49,0.00,0.0,84
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-20,18:00,55,35,45,0.00,0.0,82
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-21,18:00,51,35,43,0.54,0.0,81
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-22,18:00,52,35,44,0.05,0.0,80
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-23,18:00,44,34,39,1.16,0.0,79
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-24,18:00,59,31,45,0.00,0.0,78
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-25,18:00,59,34,46,0.00,0.0,77
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-26,18:00,50,33,42,0.08,0.0,76
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-27,18:00,46,38,42,0.59,0.0,74
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-28,18:00,43,32,38,0.60,1.0,73
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-29,18:00,48,28,38,0.12,0.0,71
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-04-30,18:00,44,32,38,0.56,1.0,70
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-01,18:00,44,31,38,0.11,1.0,69
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-02,18:00,52,32,42,0.08,0.0,68
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-03,18:00,62,33,48,0.00,0.0,66
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-04,18:00,68,33,50,0.00,0.0,62
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-05,18:00,74,36,55,0.00,0.0,60
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-06,18:00,69,39,54,0.00,0.0,58
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-07,18:00,56,35,46,0.48,0.0,54
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-08,18:00,41,32,36,0.67,1.0,53
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-09,18:00,42,30,36,0.65,6.0,56
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-10,18:00,43,31,37,0.05,0.0,52
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-11,18:00,59,27,43,0.00,0.0,49
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-12,18:00,64,32,48,0.00,0.0,46
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-13,18:00,67,33,50,0.00,0.0,42
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-14,18:00,62,37,50,0.01,0.0,36
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-15,18:00,48,36,42,0.00,0.0,34
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-16,18:00,49,37,43,0.00,0.0,32
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-17,18:00,50,38,44,0.00,0.0,31
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-18,18:00,56,36,46,0.20,0.0,30
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-19,18:00,46,36,41,0.65,0.0,26
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-20,18:00,50,32,41,0.34,0.0,24
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-21,18:00,52,32,42,0.61,2.0,24
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-22,18:00,48,31,40,0.00,0.0,22
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-23,18:00,49,32,40,0.00,0.0,20
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-24,18:00,51,29,40,0.81,1.0,19
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-25,18:00,52,32,42,0.11,0.0,18
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-26,18:00,54,36,45,0.02,0.0,16
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-27,18:00,48,38,43,0.38,0.0,14
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-28,18:00,54,38,46,0.00,0.0,10
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-29,18:00,52,40,46,0.03,0.0,8
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-30,18:00,46,34,40,0.00,0.0,6
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-05-31,18:00,56,28,42,0.00,0.0,3
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-01,18:00,55,38,46,0.05,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-02,18:00,49,36,42,0.02,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-03,18:00,56,37,46,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-04,18:00,55,39,47,0.07,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-05,18:00,60,30,45,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-06,18:00,59,39,49,0.13,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-07,18:00,50,39,44,0.59,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-08,18:00,55,39,47,0.07,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-09,18:00,64,33,48,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-10,18:00,65,39,52,0.18,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-11,18:00,68,40,54,0.01,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-12,18:00,69,44,56,0.72,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-13,18:00,49,38,44,0.92,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-14,18:00,54,34,44,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-15,18:00,56,36,46,0.01,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-16,18:00,65,37,51,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-17,18:00,64,43,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-18,18:00,47,38,42,0.21,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-19,18:00,47,37,42,0.27,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-20,18:00,47,37,42,0.45,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-21,18:00,53,38,46,0.13,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-22,18:00,50,39,44,0.04,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-23,18:00,50,32,41,0.67,1.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-24,18:00,48,39,44,0.42,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-25,18:00,50,41,46,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-26,18:00,55,39,47,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-27,18:00,52,42,47,0.07,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-28,18:00,52,41,46,0.08,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-29,18:00,52,39,46,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-06-30,18:00,55,44,50,0.41,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-01,18:00,66,38,52,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-02,18:00,68,41,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-03,18:00,67,44,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-04,18:00,70,42,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-05,18:00,79,40,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-06,18:00,82,48,65,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-07,18:00,88,51,70,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-08,18:00,88,54,71,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-09,18:00,73,47,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-10,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-11,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-12,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-13,18:00,,0.25,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-14,18:00,60,48,54,0.13,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-15,18:00,56,44,50,0.36,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-16,18:00,70,37,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-17,18:00,78,43,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-18,18:00,76,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-19,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-20,18:00,44,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-21,18:00,74,40,57,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-22,18:00,74,47,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-23,18:00,60,43,52,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-24,18:00,64,45,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-25,18:00,63,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-26,18:00,37,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-27,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-28,18:00,68,40,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-29,18:00,67,46,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-30,18:00,64,46,55,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-07-31,18:00,62,43,52,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-01,18:00,39,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-02,18:00,71,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-03,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-04,18:00,66,49,58,0.02,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-05,18:00,72,50,61,0.01,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-06,18:00,70,52,61,0.34,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-07,18:00,70,53,62,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-08,18:00,66,50,58,0.09,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-09,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-10,18:00,75,43,59,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-11,18:00,80,47,64,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-12,18:00,77,49,63,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-13,18:00,78,48,63,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-14,18:00,87,45,66,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-15,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-16,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-17,18:00,75,45,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-18,18:00,80,46,63,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-19,18:00,77,48,62,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-20,18:00,74,51,62,0.02,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-21,18:00,65,46,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-22,18:00,68,43,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-23,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-24,18:00,,0.55,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-25,18:00,62,41,52,0.05,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-26,18:00,60,48,54,0.15,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-27,18:00,55,48,52,0.74,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-28,18:00,62,45,54,0.11,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-29,**:00,,,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-30,**:00,,,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-08-31,**:00,,,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-01,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-02,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-03,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-04,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-05,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-06,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-07,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-08,18:00,68,39,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-09,18:00,72,45,58,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-10,18:00,82,44,63,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-11,18:00,85,49,67,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-12,18:00,,0.13,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-13,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-14,18:00,81,40,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-15,18:00,72,49,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-16,18:00,66,45,56,0.02,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-17,18:00,57,35,46,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-18,18:00,63,37,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-19,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-20,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-21,18:00,76,36,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-22,18:00,71,48,60,0.12,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-23,18:00,50,46,48,0.45,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-24,18:00,63,31,47,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-25,18:00,63,35,49,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-26,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-27,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-28,18:00,57,38,48,1.45,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-29,18:00,49,37,43,0.37,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-09-30,18:00,47,40,44,1.26,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-01,18:00,46,36,41,0.62,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-02,18:00,50,34,42,0.66,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-03,18:00,34,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-04,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-05,18:00,69,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-06,18:00,68,40,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-07,18:00,70,42,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-08,18:00,68,48,58,0.15,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-09,18:00,59,49,54,0.11,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-10,18:00,55,45,50,1.06,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-11,18:00,33,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-12,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-13,18:00,61,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-14,18:00,59,39,49,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-15,18:00,56,40,48,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-16,18:00,53,37,45,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-17,18:00,52,39,46,0.42,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-18,18:00,46,42,44,0.41,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-19,18:00,49,38,44,0.37,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-20,18:00,47,35,41,0.62,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-21,18:00,47,31,39,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-22,18:00,58,27,42,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-23,18:00,60,29,44,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-24,18:00,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-25,18:00,32,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-26,18:00,57,,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-27,18:00,62,37,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-28,18:00,65,37,51,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-29,18:00,60,42,51,0.43,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-30,18:00,48,39,44,1.98,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-10-31,18:00,48,43,46,1.85,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-01,18:00,47,34,40,1.40,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-02,18:00,43,26,34,0.10,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-03,18:00,44,25,34,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-04,18:00,43,26,34,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-05,18:00,44,31,38,0.07,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-06,18:00,38,32,35,0.62,3.0,2
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-07,18:00,45,32,38,0.32,0.0,1
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-08,18:00,45,30,38,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-09,18:00,47,34,40,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-10,18:00,45,34,40,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-11,18:00,45,38,42,0.12,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-12,18:00,47,42,44,0.05,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-13,18:00,45,34,40,0.02,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-14,18:00,47,41,44,0.30,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1953-11-15,18:00,45,35,40,1.30,0.0,0
